"ADDRESS","BALANCE","BLOCK_HEIGHT","CONTRACT_ADDRESS","CONTRACT_DECIMALS","CONTRACT_NAME","CONTRACT_TICKER_SYMBOL","LOGO_URL","TOTAL_SUPPLY"
"0x066419eaef5de53cc5da0d8702b990c5bc7d1ab3","27514609470507","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x1c7bf846905ec4b12072264c4b161f6e78d18229","26962071228437","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xb7625573f98f436554fde189bba8f1cdb57a6b97","26936180835224","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x1658a95d08bc44111a93f7afcab8444b7e8dc0c7","26384193810013","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x8775126b1ad849f886aea88a0039cef56dd42c2a","25808576172008","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x13883605c55bc6094424cc57fb44b286f1f20e09","25204516493009","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x191d2a18bca84a5741c292b7744544f4e4d95ca0","25016938094735","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x5dceb29305e5fc43bfca027dda0d6fa053eaa7b0","24778665904422","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xb0fc6230805aa5f74832d59ded9e757bfd4cd5e5","24194063194409","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xd96ea3129f990c868d9fb5a8621de4fbd53d33bb","23499123491642","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x0f2fe662e8a0773220dbc0d5c90c8784ce1e0df3","23459178049023","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x6f858d52ff946d3a4c91fe5a7cdc408212d17a1b","21597199201464","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xd6869d5583c4ca33e163e81f148efaf5539a5ce3","21180887101304","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x9a9ec8a9f6cb4f84aaa3e4ab0dafd7b83d30200d","20983421049313","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xf7080036e39c37c6b466373dab97c3e58e9dd575","20227768303664","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x1177ba1e2fa6dbf1c9753c4e3405410173af1e83","20144270702700","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xa79da05566ea8ffd181c45efd6f484616f6eadef","18782156868362","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x00979a08541e6c3fa86779db1c6e206977ad6e66","18373040631270","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xde09e48ec3e1ef54861b824cd3a2067111b601a7","18359151088024","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x3464976424f92ec9f109cdfcbf6d2c45eb136b2a","18349474046104","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x8ed14476df77bedc27af8b943efdfb2e26f2d29f","18236193143523","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca","17799712114191","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0x767eb50d18e243eab108f5c700ac7b90f731eaf7","17740425914720","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xd4c2d4f905b4352608646e0cdf0f2d6453ec93f7","17208619949256","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
"0xc02fadedc679cec2889bbaf8997caa1a7e06231e","16666031979074","11100000","0xbb2b8038a1640196fbe3e38816f3e67cba72d940","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0xbb2b8038a1640196fbe3e38816f3e67cba72d940.png","1382427859393335521"
