"ADDRESS","BALANCE","BLOCK_HEIGHT","CONTRACT_ADDRESS","CONTRACT_DECIMALS","CONTRACT_NAME","CONTRACT_TICKER_SYMBOL","LOGO_URL","TOTAL_SUPPLY"
"0xa6e6a594760febf5e18b30816e7cf8bf4d95e868","504734084152133","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x6162cb686f862fd1b7756fe9967edb7daf488378","502293411274963","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xa17c0cebf65df182358ac2a9217221d9b0230b79","494656190128147","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xc129808bfc3d76414dbffc276f6a1cde4cbdaaec","478022026120709","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x850ea3764e9c4f7bf3a796ae482cdd2de672e95a","475823369812595","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x3d93a0e39cd91f69a04c396fb9573ab4dab1172b","475193522392109","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x66796c117bbbcfb3f02fbdf60009a73833b1627b","474391250916218","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x9e26fb6a868e61c1184b1136d7c1f675f93f38d3","468101703806449","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x5b989a716cdff0f36295fc92af04126e1dcba14a","466862279868393","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xff3fc772434505abff38eecde3c689d4b0254528","462944403071812","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x119a6011459056c2352dcc87b1bc6abd12d67704","460127928827442","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xacbb228856f194aa5f7001525211c22f097c75cc","453807698121084","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x02e1ee540a03b3524c38dd2e298184795dedda32","449804264830806","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x9c1ead3dcebffc5efb5826b64ec63fdb7bf2dfc1","447059484373537","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x1eb5115acb95487b6a1bd7c894ff3c7c886ba06a","445559915894232","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xb8a9c91d5503813f036dbe007f0d12c254018e8a","434424358462929","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x80d629ee4e55c14e7d69539fa2d942e7be0f5f16","430425812674703","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x450f143f1a8650fff968d890814bd5884bdc8f1d","421031868408384","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xa05347e082697c4f1a226d850a2b53bde7ed094b","420343696656399","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x5ae7d22d08e720c38d5423eaea5e50701299efc5","412541664036049","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x6df6516569ab0297cae9142c9b3343b7e4ab5724","406586483912751","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xde07abf5663b88fbd0974ee69b3bc75971a29381","405727137966795","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xf8f5b68eae5b72981fb9a822d2472651d7214cf3","405256558349743","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0xfc863549fc58de846a4ac4bfcf1c86deaa1460e2","398407555903390","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x0648553d2544d317eaa0ed5f13991b281aa4e90c","391252204890081","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x875fcd14c562b02a40301b019940736765d880ac","388518723893827","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x49d2a298f7b888d71b540c84bc825372ec78d785","388100806034760","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x4ac6f6ef5a0bcf785d19d7ed66bad98e45eee68a","383586726783554","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x3c62534d552f4a540676881edb5408e1a6e5c26f","381678415220993","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x26b3652f24c38950524a6f87a59faa7a5b8b4aeb","380027489945605","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x06b4792768497bc547543ef7216987ebf231f224","378748850306103","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
"0x5376e3c313ed9050400abd0df278d29002ac2b01","376869665216274","11100000","0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852","18","Uniswap V2","UNI-V2","https://logos.covalenthq.com/tokens/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852.png","11216825841832958109"
